,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,MIN1,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,DATE
1880,1626174.0,Christian Wood,1610612755.0,PHI,1.0,0.0,1.0,0.35,0.35,211.0,0.04,0.02,0.02,0.0,0.0,0.0,11/07/2015
1881,203991.0,Clint Capela,1610612745.0,HOU,1.0,1.0,0.0,18.9,18.9,7234.0,1.37,0.75,0.62,4.39,5.23,3.68,11/07/2015
1882,203469.0,Cody Zeller,1610612766.0,CHA,1.0,0.0,1.0,24.4,24.4,9715.0,1.84,0.98,0.86,4.4,5.0,4.4,11/07/2015
1883,201147.0,Corey Brewer,1610612745.0,HOU,1.0,1.0,0.0,17.47,17.47,6758.0,1.28,0.66,0.62,4.47,4.98,3.87,11/07/2015
1884,201584.0,Courtney Lee,1610612766.0,CHA,1.0,0.0,1.0,26.73,26.73,9557.0,1.81,0.94,0.87,4.08,3.93,4.14,11/07/2015
1885,203996.0,Damien Inglis,1610612749.0,MIL,1.0,1.0,0.0,1.73,1.73,634.0,0.12,0.07,0.05,3.41,6.42,7.4,11/07/2015
1886,201980.0,Danny Green,1610612759.0,SAS,1.0,1.0,0.0,27.07,27.07,11299.0,2.14,1.24,0.9,4.61,5.03,4.3,11/07/2015
1887,201967.0,Dante Cunningham,1610612740.0,NOP,1.0,0.0,1.0,18.85,18.85,7286.0,1.38,0.75,0.63,4.46,5.23,3.81,11/07/2015
1888,2561.0,David West,1610612759.0,SAS,1.0,1.0,0.0,28.72,28.72,10085.0,1.91,1.12,0.79,3.98,4.22,3.75,11/07/2015
1889,201599.0,DeAndre Jordan,1610612746.0,LAC,1.0,0.0,1.0,33.78,33.78,11246.0,2.13,1.07,1.06,3.75,4.11,3.74,11/07/2015
1890,203471.0,Dennis Schroder,1610612737.0,ATL,1.0,1.0,0.0,23.92,23.92,8870.0,1.68,0.93,0.75,4.25,4.36,4.16,11/07/2015
1891,101114.0,Deron Williams,1610612742.0,DAL,1.0,1.0,0.0,29.8,29.8,11616.0,2.2,1.24,0.96,4.4,4.65,4.17,11/07/2015
1892,202324.0,Derrick Favors,1610612762.0,UTA,1.0,1.0,0.0,39.57,39.57,13570.0,2.57,1.41,1.16,3.95,4.47,3.41,11/07/2015
1893,201565.0,Derrick Rose,1610612741.0,CHI,1.0,0.0,1.0,38.12,38.12,14626.0,2.77,1.48,1.29,4.45,4.97,3.93,11/07/2015
1894,2734.0,Devin Harris,1610612742.0,DAL,1.0,1.0,0.0,23.85,23.85,8765.0,1.66,0.95,0.71,4.3,4.74,3.75,11/07/2015
1895,203473.0,Dewayne Dedmon,1610612753.0,ORL,1.0,1.0,0.0,29.97,29.97,10454.0,1.98,0.98,1.0,4.04,4.39,3.7,11/07/2015
1896,1717.0,Dirk Nowitzki,1610612742.0,DAL,1.0,1.0,0.0,29.57,29.57,9662.0,1.83,1.04,0.79,3.64,3.75,3.44,11/07/2015
1897,203926.0,Doug McDermott,1610612741.0,CHI,1.0,0.0,1.0,20.97,20.97,8606.0,1.63,0.86,0.77,4.61,5.34,4.47,11/07/2015
1898,203110.0,Draymond Green,1610612744.0,GSW,1.0,1.0,0.0,37.83,37.83,13147.0,2.49,1.36,1.13,3.92,4.74,3.31,11/07/2015
1899,2730.0,Dwight Howard,1610612745.0,HOU,1.0,1.0,0.0,29.03,29.03,9768.0,1.85,1.04,0.81,3.9,3.85,3.56,11/07/2015
1900,203939.0,Dwight Powell,1610612742.0,DAL,1.0,1.0,0.0,25.75,25.75,10243.0,1.94,1.06,0.88,4.41,4.98,4.3,11/07/2015
1901,202734.0,E'Twaun Moore,1610612741.0,CHI,1.0,0.0,1.0,15.37,15.37,5861.0,1.11,0.58,0.53,4.26,5.07,3.68,11/07/2015
1902,203901.0,Elfrid Payton,1610612753.0,ORL,1.0,1.0,0.0,32.72,32.72,13622.0,2.58,1.28,1.3,4.74,5.38,4.3,11/07/2015
1903,201569.0,Eric Gordon,1610612740.0,NOP,1.0,0.0,1.0,41.18,41.18,14678.0,2.78,1.47,1.31,4.13,4.69,3.57,11/07/2015
1904,203095.0,Evan Fournier,1610612753.0,ORL,1.0,1.0,0.0,39.78,39.78,15893.0,3.01,1.57,1.44,4.48,5.3,3.89,11/07/2015
1905,203105.0,Festus Ezeli,1610612744.0,GSW,1.0,1.0,0.0,21.7,21.7,8026.0,1.52,0.83,0.69,4.14,4.53,3.75,11/07/2015
1906,1626163.0,Frank Kaminsky,1610612766.0,CHA,1.0,0.0,1.0,9.33,9.33,3432.0,0.65,0.32,0.33,4.52,4.87,3.18,11/07/2015
1907,202066.0,Garrett Temple,1610612764.0,WAS,1.0,0.0,1.0,0.95,0.95,317.0,0.06,0.03,0.03,6.33,0.0,0.0,11/07/2015
1908,202390.0,Gary Neal,1610612764.0,WAS,1.0,0.0,1.0,17.65,17.65,6178.0,1.17,0.62,0.55,4.1,4.45,3.71,11/07/2015
1909,203507.0,Giannis Antetokounmpo,1610612749.0,MIL,1.0,1.0,0.0,37.03,37.03,13728.0,2.6,1.37,1.23,4.2,4.5,4.0,11/07/2015
1910,202330.0,Gordon Hayward,1610612762.0,UTA,1.0,1.0,0.0,35.05,35.05,12936.0,2.45,1.33,1.12,4.29,4.59,3.63,11/07/2015
1911,203476.0,Gorgui Dieng,1610612750.0,MIN,1.0,1.0,0.0,22.75,22.75,7762.0,1.47,0.8,0.67,3.98,3.9,4.07,11/07/2015
1912,202328.0,Greg Monroe,1610612749.0,MIL,1.0,1.0,0.0,35.13,35.13,12250.0,2.32,1.2,1.12,3.97,4.0,3.83,11/07/2015
1913,202349.0,Greivis Vasquez,1610612749.0,MIL,1.0,1.0,0.0,28.23,28.23,10982.0,2.08,1.14,0.94,4.44,4.63,3.93,11/07/2015
1914,203084.0,Harrison Barnes,1610612744.0,GSW,1.0,1.0,0.0,31.85,31.85,12144.0,2.3,1.19,1.11,4.3,4.54,4.16,11/07/2015
1915,203138.0,Hollis Thompson,1610612755.0,PHI,1.0,0.0,1.0,28.42,28.42,10666.0,2.02,1.08,0.94,4.26,4.18,4.21,11/07/2015
1916,203477.0,Isaiah Canaan,1610612755.0,PHI,1.0,0.0,1.0,26.7,26.7,9821.0,1.86,1.0,0.86,4.29,4.3,4.29,11/07/2015
1917,202397.0,Ish Smith,1610612755.0,PHI,1.0,0.0,1.0,32.72,32.72,13200.0,2.5,1.32,1.18,4.6,5.22,4.07,11/07/2015
1918,200755.0,JJ Redick,1610612746.0,LAC,1.0,0.0,1.0,34.93,34.93,13147.0,2.49,1.37,1.12,4.32,5.01,3.63,11/07/2015
1919,203960.0,JaKarr Sampson,1610612743.0,DEN,1.0,0.0,1.0,5.38,5.38,2376.0,0.45,0.27,0.18,5.56,5.89,5.11,11/07/2015
1920,203210.0,JaMychal Green,1610612763.0,MEM,1.0,0.0,1.0,9.25,9.25,3485.0,0.66,0.34,0.32,4.56,3.62,4.22,11/07/2015
1921,203953.0,Jabari Parker,1610612749.0,MIL,1.0,1.0,0.0,24.18,24.18,9451.0,1.79,0.95,0.84,4.42,4.95,4.0,11/07/2015
1922,1626143.0,Jahlil Okafor,1610612755.0,PHI,1.0,0.0,1.0,32.87,32.87,11246.0,2.13,1.21,0.92,3.85,3.87,3.72,11/07/2015
1923,2037.0,Jamal Crawford,1610612746.0,LAC,1.0,0.0,1.0,18.68,18.68,6230.0,1.18,0.66,0.52,3.86,4.56,3.17,11/07/2015
1924,202341.0,James Anderson,1610612758.0,SAC,1.0,0.0,1.0,14.22,14.22,5808.0,1.1,0.61,0.49,4.6,4.92,4.39,11/07/2015
1925,201935.0,James Harden,1610612745.0,HOU,1.0,1.0,0.0,39.65,39.65,12250.0,2.32,1.34,0.98,3.47,3.69,3.27,11/07/2015
1926,201162.0,Jared Dudley,1610612764.0,WAS,1.0,0.0,1.0,20.23,20.23,7445.0,1.41,0.73,0.68,4.17,4.41,3.81,11/07/2015
1927,203950.0,Jarnell Stokes,1610612748.0,MIA,1.0,0.0,1.0,1.13,1.13,475.0,0.09,0.05,0.04,5.34,8.6,0.0,11/07/2015
1928,101127.0,Jarrett Jack,1610612751.0,BKN,1.0,0.0,1.0,29.72,29.72,10613.0,2.01,1.11,0.9,4.08,4.56,3.6,11/07/2015
1929,201160.0,Jason Smith,1610612753.0,ORL,1.0,1.0,0.0,17.93,17.93,6336.0,1.2,0.62,0.58,4.0,4.35,3.72,11/07/2015
1930,1891.0,Jason Terry,1610612745.0,HOU,1.0,1.0,0.0,12.97,12.97,4858.0,0.92,0.48,0.44,4.21,5.0,3.45,11/07/2015
1931,201574.0,Jason Thompson,1610612761.0,TOR,1.0,1.0,0.0,6.92,6.92,2534.0,0.48,0.21,0.27,4.38,4.76,4.11,11/07/2015
1932,201145.0,Jeff Green,1610612746.0,LAC,1.0,0.0,1.0,28.72,28.72,9768.0,1.85,1.01,0.84,4.01,4.06,3.43,11/07/2015
1933,201952.0,Jeff Teague,1610612737.0,ATL,1.0,1.0,0.0,27.12,27.12,9504.0,1.8,1.02,0.78,4.0,4.02,3.9,11/07/2015
1934,203924.0,Jerami Grant,1610612755.0,PHI,1.0,0.0,1.0,23.2,23.2,9293.0,1.76,0.97,0.79,4.7,4.74,4.66,11/07/2015
1935,202379.0,Jeremy Evans,1610612742.0,DAL,1.0,1.0,0.0,13.07,13.07,5016.0,0.95,0.52,0.43,4.63,4.13,4.19,11/07/2015
1936,203087.0,Jeremy Lamb,1610612766.0,CHA,1.0,0.0,1.0,23.18,23.18,9240.0,1.75,0.95,0.8,4.63,5.26,4.1,11/07/2015
1937,202391.0,Jeremy Lin,1610612766.0,CHA,1.0,0.0,1.0,21.98,21.98,8501.0,1.61,0.79,0.82,4.37,4.86,4.0,11/07/2015
1938,201573.0,Jerryd Bayless,1610612749.0,MIL,1.0,1.0,0.0,31.5,31.5,11194.0,2.12,1.23,0.89,3.96,4.49,3.44,11/07/2015
1939,202710.0,Jimmy Butler,1610612741.0,CHI,1.0,0.0,1.0,41.13,41.13,15893.0,3.01,1.64,1.37,4.39,4.78,3.99,11/07/2015
1940,201149.0,Joakim Noah,1610612741.0,CHI,1.0,0.0,1.0,24.68,24.68,9557.0,1.81,1.0,0.81,4.38,5.0,3.75,11/07/2015
1941,204060.0,Joe Ingles,1610612762.0,UTA,1.0,1.0,0.0,12.95,12.95,4805.0,0.91,0.48,0.43,4.15,4.69,3.63,11/07/2015
1942,2207.0,Joe Johnson,1610612748.0,MIA,1.0,0.0,1.0,35.33,35.33,12355.0,2.34,1.3,1.04,3.93,4.5,3.37,11/07/2015
1943,203089.0,John Henson,1610612749.0,MIL,1.0,1.0,0.0,8.73,8.73,3168.0,0.6,0.34,0.26,4.1,3.88,4.38,11/07/2015
1944,202322.0,John Wall,1610612764.0,WAS,1.0,0.0,1.0,36.27,36.27,12778.0,2.42,1.27,1.15,3.97,4.5,3.76,11/07/2015
1945,203948.0,Johnny O'Bryant,1610612749.0,MIL,1.0,1.0,0.0,16.1,16.1,6125.0,1.16,0.63,0.53,4.45,4.29,3.87,11/07/2015
1946,200826.0,Jose Juan Barea,1610612742.0,DAL,1.0,1.0,0.0,23.82,23.82,9398.0,1.78,1.07,0.71,4.55,4.93,3.94,11/07/2015
1947,2746.0,Josh Smith,1610612745.0,HOU,1.0,0.0,1.0,11.2,11.2,3802.0,0.72,0.4,0.32,3.69,4.1,3.28,11/07/2015
1948,1626147.0,Justin Anderson,1610612742.0,DAL,1.0,1.0,0.0,4.1,4.1,1584.0,0.3,0.17,0.13,4.4,5.76,2.92,11/07/2015
1949,203200.0,Justin Holiday,1610612741.0,CHI,1.0,1.0,0.0,16.68,16.68,6600.0,1.25,0.59,0.66,4.68,4.27,4.98,11/07/2015
1950,1626157.0,Karl-Anthony Towns,1610612750.0,MIN,1.0,1.0,0.0,26.78,26.78,9557.0,1.81,0.97,0.84,4.08,4.43,3.62,11/07/2015
1951,202695.0,Kawhi Leonard,1610612759.0,SAS,1.0,1.0,0.0,34.1,34.1,13570.0,2.57,1.43,1.14,4.55,4.7,4.05,11/07/2015
1952,1626162.0,Kelly Oubre,1610612764.0,WAS,1.0,0.0,1.0,0.95,0.95,370.0,0.07,0.04,0.03,6.28,0.0,0.0,11/07/2015
1953,202689.0,Kemba Walker,1610612766.0,CHA,1.0,0.0,1.0,29.28,29.28,10877.0,2.06,1.13,0.93,4.28,4.67,3.58,11/07/2015
1954,203145.0,Kent Bazemore,1610612737.0,ATL,1.0,1.0,0.0,29.15,29.15,11669.0,2.21,1.21,1.0,4.48,4.46,4.6,11/07/2015
1955,708.0,Kevin Garnett,1610612750.0,MIN,1.0,1.0,0.0,12.27,12.27,4858.0,0.92,0.49,0.43,4.4,5.0,3.91,11/07/2015
1956,203114.0,Khris Middleton,1610612749.0,MIL,1.0,1.0,0.0,33.38,33.38,12250.0,2.32,1.29,1.03,4.16,4.64,3.69,11/07/2015
1957,202691.0,Klay Thompson,1610612744.0,GSW,1.0,1.0,0.0,35.65,35.65,13728.0,2.6,1.34,1.26,4.4,4.66,4.13,11/07/2015
1958,201585.0,Kosta Koufos,1610612758.0,SAC,1.0,0.0,1.0,26.7,26.7,10771.0,2.04,1.1,0.94,4.51,4.8,4.21,11/07/2015
1959,2743.0,Kris Humphries,1610612737.0,ATL,1.0,0.0,1.0,25.08,25.08,9715.0,1.84,0.95,0.89,4.3,4.95,4.15,11/07/2015
1960,203937.0,Kyle Anderson,1610612759.0,SAS,1.0,1.0,0.0,12.92,12.92,5016.0,0.95,0.58,0.37,4.63,4.86,4.43,11/07/2015
1961,2594.0,Kyle Korver,1610612737.0,ATL,1.0,1.0,0.0,25.78,25.78,10085.0,1.91,1.03,0.88,4.38,4.37,4.4,11/07/2015
1962,200746.0,LaMarcus Aldridge,1610612759.0,SAS,1.0,1.0,0.0,17.32,17.32,6389.0,1.21,0.66,0.55,4.17,4.77,4.25,11/07/2015
1963,202362.0,Lance Stephenson,1610612763.0,MEM,1.0,0.0,1.0,21.92,21.92,7920.0,1.5,0.82,0.68,4.1,4.29,3.91,11/07/2015
1964,2571.0,Leandro Barbosa,1610612744.0,GSW,1.0,1.0,0.0,12.05,12.05,4435.0,0.84,0.45,0.39,4.0,4.78,4.1,11/07/2015
1965,201601.0,Luc Mbah a Moute,1610612746.0,LAC,1.0,0.0,1.0,0.32,0.32,106.0,0.02,0.0,0.02,0.0,0.0,0.0,11/07/2015
1966,202337.0,Luke Babbitt,1610612740.0,NOP,1.0,0.0,1.0,19.17,19.17,7867.0,1.49,0.78,0.71,4.73,5.33,4.14,11/07/2015
1967,1938.0,Manu Ginobili,1610612759.0,SAS,1.0,1.0,0.0,18.12,18.12,7022.0,1.33,0.71,0.62,4.3,4.73,3.87,11/07/2015
1968,201188.0,Marc Gasol,1610612763.0,MEM,1.0,0.0,1.0,38.32,38.32,11933.0,2.26,1.21,1.05,3.56,3.57,3.67,11/07/2015
1969,101162.0,Marcin Gortat,1610612764.0,WAS,1.0,0.0,1.0,26.22,26.22,9979.0,1.89,0.97,0.92,4.32,4.95,3.81,11/07/2015
1970,201158.0,Marco Belinelli,1610612758.0,SAC,1.0,0.0,1.0,34.55,34.55,13886.0,2.63,1.53,1.1,4.55,4.9,4.1,11/07/2015
1971,201977.0,Marcus Thornton,1610612764.0,WAS,1.0,1.0,0.0,37.52,37.52,13147.0,2.49,1.37,1.12,4.02,4.29,3.73,11/07/2015
1972,1626209.0,Mario Hezonja,1610612753.0,ORL,1.0,1.0,0.0,12.48,12.48,4963.0,0.94,0.51,0.43,4.31,5.1,3.63,11/07/2015
1973,201578.0,Marreese Speights,1610612744.0,GSW,1.0,1.0,0.0,3.17,3.17,950.0,0.18,0.1,0.08,3.78,3.3,4.5,11/07/2015
1974,101107.0,Marvin Williams,1610612766.0,CHA,1.0,0.0,1.0,26.92,26.92,9874.0,1.87,0.98,0.89,4.27,4.8,3.74,11/07/2015
1975,2440.0,Matt Barnes,1610612763.0,MEM,1.0,0.0,1.0,20.87,20.87,8078.0,1.53,0.8,0.73,4.31,4.7,3.93,11/07/2015
1976,201144.0,Mike Conley,1610612763.0,MEM,1.0,0.0,1.0,39.63,39.63,14467.0,2.74,1.53,1.21,4.04,4.41,3.77,11/07/2015
1977,203488.0,Mike Muscala,1610612737.0,ATL,1.0,1.0,0.0,19.32,19.32,7603.0,1.44,0.81,0.63,4.38,4.64,3.91,11/07/2015
1978,203118.0,Mike Scott,1610612737.0,ATL,1.0,1.0,0.0,14.0,14.0,5650.0,1.07,0.58,0.49,4.73,4.97,4.39,11/07/2015
1979,203101.0,Miles Plumlee,1610612749.0,MIL,1.0,1.0,0.0,4.13,4.13,1637.0,0.31,0.16,0.15,4.35,6.0,5.6,11/07/2015
1980,1626149.0,Montrezl Harrell,1610612745.0,HOU,1.0,1.0,0.0,4.17,4.17,1531.0,0.29,0.16,0.13,4.35,5.75,2.92,11/07/2015
1981,202357.0,Nemanja Bjelica,1610612750.0,MIN,1.0,1.0,0.0,40.22,40.22,14890.0,2.82,1.63,1.19,4.17,4.42,3.83,11/07/2015
1982,2403.0,Nene,1610612764.0,WAS,1.0,0.0,1.0,21.78,21.78,7445.0,1.41,0.66,0.75,3.87,4.03,4.16,11/07/2015
1983,203457.0,Nerlens Noel,1610612755.0,PHI,1.0,0.0,1.0,21.33,21.33,7867.0,1.49,0.82,0.67,4.23,4.29,4.18,11/07/2015
1984,201587.0,Nicolas Batum,1610612766.0,CHA,1.0,0.0,1.0,32.47,32.47,12461.0,2.36,1.26,1.1,4.47,4.85,4.0,11/07/2015
1985,203917.0,Nik Stauskas,1610612755.0,PHI,1.0,0.0,1.0,36.4,36.4,14414.0,2.73,1.49,1.24,4.45,4.53,4.35,11/07/2015
1986,202703.0,Nikola Mirotic,1610612741.0,CHI,1.0,0.0,1.0,17.03,17.03,6072.0,1.15,0.6,0.55,4.28,4.6,4.04,11/07/2015
1987,201956.0,Omri Casspi,1610612758.0,SAC,1.0,0.0,1.0,28.9,28.9,10560.0,2.0,1.14,0.86,4.2,4.34,3.98,11/07/2015
1988,203490.0,Otto Porter,1610612764.0,WAS,1.0,0.0,1.0,39.38,39.38,15154.0,2.87,1.47,1.4,4.45,4.8,4.0,11/07/2015
1989,203798.0,PJ Hairston,1610612763.0,MEM,1.0,0.0,1.0,16.73,16.73,6864.0,1.3,0.68,0.62,4.7,5.46,3.97,11/07/2015
1990,203143.0,Pablo Prigioni,1610612746.0,LAC,1.0,0.0,1.0,16.47,16.47,6970.0,1.32,0.67,0.65,4.73,5.12,5.06,11/07/2015
1991,201988.0,Patty Mills,1610612759.0,SAS,1.0,1.0,0.0,18.73,18.73,7973.0,1.51,0.88,0.63,4.87,5.63,4.0,11/07/2015
1992,2200.0,Pau Gasol,1610612741.0,CHI,1.0,0.0,1.0,39.6,39.6,13411.0,2.54,1.36,1.18,3.74,4.32,3.56,11/07/2015
1993,200794.0,Paul Millsap,1610612737.0,ATL,1.0,1.0,0.0,34.0,34.0,12619.0,2.39,1.33,1.06,4.22,4.2,4.15,11/07/2015
1994,1718.0,Paul Pierce,1610612746.0,LAC,1.0,0.0,1.0,24.02,24.02,7339.0,1.39,0.7,0.69,3.53,3.6,3.35,11/07/2015
1995,203515.0,Phil Pressey,1610612756.0,PHX,1.0,0.0,1.0,10.67,10.67,4541.0,0.86,0.48,0.38,5.02,5.42,4.63,11/07/2015
1996,203112.0,Quincy Acy,1610612758.0,SAC,1.0,0.0,1.0,14.88,14.88,5491.0,1.04,0.58,0.46,4.04,4.55,4.24,11/07/2015
1997,200765.0,Rajon Rondo,1610612758.0,SAC,1.0,0.0,1.0,44.45,44.45,16262.0,3.08,1.61,1.47,4.23,4.07,4.29,11/07/2015
1998,201196.0,Ramon Sessions,1610612764.0,WAS,1.0,0.0,1.0,14.57,14.57,5438.0,1.03,0.53,0.5,4.08,4.34,3.9,11/07/2015
1999,1626173.0,Rashad Vaughn,1610612749.0,MIL,1.0,1.0,0.0,1.73,1.73,686.0,0.13,0.07,0.06,3.46,6.42,7.33,11/07/2015
2000,2446.0,Rasual Butler,1610612759.0,SAS,1.0,1.0,0.0,9.83,9.83,3749.0,0.71,0.43,0.28,4.24,4.09,4.5,11/07/2015
2001,203526.0,Raul Neto,1610612762.0,UTA,1.0,1.0,0.0,12.42,12.42,4963.0,0.94,0.48,0.46,4.31,4.79,4.89,11/07/2015
2002,203492.0,Ray McCallum,1610612763.0,MEM,1.0,1.0,0.0,3.85,3.85,1531.0,0.29,0.21,0.08,4.66,4.28,5.76,11/07/2015
2003,101109.0,Raymond Felton,1610612742.0,DAL,1.0,1.0,0.0,18.02,18.02,6917.0,1.31,0.68,0.63,4.37,4.63,4.0,11/07/2015
2004,1626158.0,Richaun Holmes,1610612755.0,PHI,1.0,0.0,1.0,18.2,18.2,6706.0,1.27,0.7,0.57,4.3,4.4,4.21,11/07/2015
2005,201937.0,Ricky Rubio,1610612750.0,MIN,1.0,1.0,0.0,38.83,38.83,14678.0,2.78,1.59,1.19,4.33,4.73,3.93,11/07/2015
2006,203918.0,Rodney Hood,1610612762.0,UTA,1.0,1.0,0.0,30.9,30.9,11299.0,2.14,1.2,0.94,4.12,4.8,3.45,11/07/2015
2007,1626178.0,Rondae Hollis-Jefferson,1610612751.0,BKN,1.0,0.0,1.0,23.5,23.5,8818.0,1.67,0.84,0.83,4.38,4.29,3.95,11/07/2015
2008,200752.0,Rudy Gay,1610612758.0,SAC,1.0,0.0,1.0,34.4,34.4,12566.0,2.38,1.3,1.08,4.24,4.3,4.07,11/07/2015
2009,203497.0,Rudy Gobert,1610612762.0,UTA,1.0,1.0,0.0,35.88,35.88,12830.0,2.43,1.33,1.1,4.05,4.5,3.5,11/07/2015
2010,201583.0,Ryan Anderson,1610612740.0,NOP,1.0,0.0,1.0,35.2,35.2,12514.0,2.37,1.29,1.08,4.05,4.84,3.46,11/07/2015
2011,203508.0,Sergey Karasev,1610612751.0,BKN,1.0,0.0,1.0,1.73,1.73,686.0,0.13,0.07,0.06,3.46,7.42,6.5,11/07/2015
2012,203498.0,Shabazz Muhammad,1610612750.0,MIN,1.0,1.0,0.0,21.28,21.28,8026.0,1.52,0.8,0.72,4.24,4.2,4.18,11/07/2015
2013,203894.0,Shabazz Napier,1610612753.0,ORL,1.0,1.0,0.0,9.65,9.65,3854.0,0.73,0.4,0.33,4.32,5.1,3.64,11/07/2015
2014,203499.0,Shane Larkin,1610612751.0,BKN,1.0,0.0,1.0,18.28,18.28,6811.0,1.29,0.63,0.66,4.23,4.0,4.45,11/07/2015
2015,2733.0,Shaun Livingston,1610612744.0,GSW,1.0,1.0,0.0,18.03,18.03,6917.0,1.31,0.68,0.63,4.37,5.25,3.62,11/07/2015
2016,201150.0,Spencer Hawes,1610612766.0,CHA,1.0,0.0,1.0,13.92,13.92,5227.0,0.99,0.53,0.46,4.34,4.43,4.24,11/07/2015
2017,201939.0,Stephen Curry,1610612744.0,GSW,1.0,1.0,0.0,39.13,39.13,14520.0,2.75,1.54,1.21,4.28,4.97,3.47,11/07/2015
2018,204456.0,TJ McConnell,1610612755.0,PHI,1.0,0.0,1.0,36.48,36.48,14467.0,2.74,1.61,1.13,4.43,4.77,3.99,11/07/2015
2019,201959.0,Taj Gibson,1610612741.0,CHI,1.0,0.0,1.0,24.7,24.7,8712.0,1.65,0.82,0.83,4.12,4.29,3.47,11/07/2015
2020,2419.0,Tayshaun Prince,1610612750.0,MIN,1.0,1.0,0.0,38.57,38.57,13464.0,2.55,1.36,1.19,4.08,4.12,3.93,11/07/2015
2021,200757.0,Thabo Sefolosha,1610612737.0,ATL,1.0,1.0,0.0,20.4,20.4,7603.0,1.44,0.77,0.67,4.08,4.36,4.39,11/07/2015
2022,201152.0,Thaddeus Young,1610612751.0,BKN,1.0,0.0,1.0,39.37,39.37,14098.0,2.67,1.45,1.22,4.15,4.66,3.54,11/07/2015
2023,203080.0,Thomas Robinson,1610612751.0,BKN,1.0,0.0,1.0,15.4,15.4,5702.0,1.08,0.58,0.5,4.28,4.66,3.9,11/07/2015
2024,1495.0,Tim Duncan,1610612759.0,SAS,1.0,1.0,0.0,24.43,24.43,8554.0,1.62,0.89,0.73,3.95,4.25,3.64,11/07/2015
2025,202699.0,Tobias Harris,1610612765.0,DET,1.0,1.0,0.0,25.55,25.55,9926.0,1.88,0.92,0.96,4.45,5.09,4.06,11/07/2015
2026,201962.0,Toney Douglas,1610612740.0,NOP,1.0,0.0,1.0,27.63,27.63,11352.0,2.15,1.12,1.03,4.81,5.01,4.08,11/07/2015
2027,2754.0,Tony Allen,1610612763.0,MEM,1.0,0.0,1.0,23.63,23.63,9134.0,1.73,0.96,0.77,4.32,4.69,4.36,11/07/2015
2028,2225.0,Tony Parker,1610612759.0,SAS,1.0,1.0,0.0,25.42,25.42,10190.0,1.93,1.12,0.81,4.53,5.01,3.95,11/07/2015
2029,203503.0,Tony Snell,1610612741.0,CHI,1.0,0.0,1.0,27.93,27.93,9662.0,1.83,0.96,0.87,3.84,4.79,3.52,11/07/2015
2030,2772.0,Trevor Ariza,1610612745.0,HOU,1.0,1.0,0.0,39.45,39.45,13306.0,2.52,1.39,1.13,3.77,4.03,3.6,11/07/2015
2031,202344.0,Trevor Booker,1610612762.0,UTA,1.0,1.0,0.0,19.42,19.42,7181.0,1.36,0.75,0.61,4.32,5.01,3.64,11/07/2015
2032,203504.0,Trey Burke,1610612762.0,UTA,1.0,1.0,0.0,27.82,27.82,10296.0,1.95,1.04,0.91,4.31,4.42,3.86,11/07/2015
2033,1626168.0,Trey Lyles,1610612762.0,UTA,1.0,1.0,0.0,1.13,1.13,422.0,0.08,0.06,0.02,5.25,6.83,0.0,11/07/2015
2034,203584.0,Troy Daniels,1610612766.0,CHA,1.0,0.0,1.0,3.85,3.85,1426.0,0.27,0.1,0.17,4.67,5.8,4.23,11/07/2015
2035,201951.0,Ty Lawson,1610612754.0,IND,1.0,1.0,0.0,40.85,40.85,14626.0,2.77,1.54,1.23,4.14,4.19,3.71,11/07/2015
2036,203898.0,Tyler Ennis,1610612749.0,MIL,1.0,1.0,0.0,16.37,16.37,6600.0,1.25,0.67,0.58,4.78,5.01,4.45,11/07/2015
2037,201946.0,Tyler Hansbrough,1610612766.0,CHA,1.0,0.0,1.0,3.85,3.85,1320.0,0.25,0.09,0.16,4.68,5.78,4.25,11/07/2015
2038,203506.0,Victor Oladipo,1610612753.0,ORL,1.0,1.0,0.0,34.17,34.17,13886.0,2.63,1.32,1.31,4.55,5.12,4.07,11/07/2015
2039,204002.0,Walter Tavares,1610612737.0,ATL,1.0,1.0,0.0,0.95,0.95,317.0,0.06,0.02,0.04,6.33,0.0,0.0,11/07/2015
2040,201961.0,Wayne Ellington,1610612751.0,BKN,1.0,0.0,1.0,15.67,15.67,6178.0,1.17,0.59,0.58,4.62,4.68,4.55,11/07/2015
2041,202325.0,Wesley Johnson,1610612746.0,LAC,1.0,0.0,1.0,9.3,9.3,3538.0,0.67,0.37,0.3,4.49,5.3,3.7,11/07/2015
2042,202083.0,Wesley Matthews,1610612742.0,DAL,1.0,1.0,0.0,29.43,29.43,11352.0,2.15,1.26,0.89,4.5,4.95,3.94,11/07/2015
2043,1626161.0,Willie Cauley-Stein,1610612758.0,SAC,1.0,0.0,1.0,19.77,19.77,7445.0,1.41,0.76,0.65,4.27,4.53,4.52,11/07/2015
2044,203897.0,Zach LaVine,1610612750.0,MIN,1.0,1.0,0.0,19.3,19.3,7920.0,1.5,0.83,0.67,4.7,4.82,4.49,11/07/2015
